GO:0000122;GO:0000139;GO:0000166;GO:0000287;GO:0000380;GO:0000381;GO:0000398;GO:0000724;GO:0000781;GO:0000785;GO:0000791;GO:0000932;GO:0000956;GO:0000976;GO:0000977;GO:0000978;GO:0000981;GO:0001227;GO:0001228;GO:0001533;GO:0001650;GO:0001701;GO:0001732;GO:0002188;GO:0002244;GO:0002376;GO:0003674;GO:0003676;GO:0003677;GO:0003682;GO:0003690;GO:0003697;GO:0003700;GO:0003712;GO:0003713;GO:0003714;GO:0003723;GO:0003724;GO:0003727;GO:0003729;GO:0003730;GO:0003743;GO:0003779;GO:0003924;GO:0004386;GO:0004518;GO:0004672;GO:0004674;GO:0004713;GO:0004842;GO:0004864;GO:0004930;GO:0005085;GO:0005096;GO:0005198;GO:0005509;GO:0005515;GO:0005516;GO:0005524;GO:0005525;GO:0005546;GO:0005575;GO:0005576;GO:0005615;GO:0005634;GO:0005654;GO:0005681;GO:0005689;GO:0005694;GO:0005730;GO:0005737;GO:0005739;GO:0005768;GO:0005783;GO:0005789;GO:0005794;GO:0005813;GO:0005829;GO:0005856;GO:0005874;GO:0005886;GO:0005912;GO:0005929;GO:0006281;GO:0006325;GO:0006338;GO:0006355;GO:0006357;GO:0006364;GO:0006366;GO:0006396;GO:0006397;GO:0006412;GO:0006413;GO:0006417;GO:0006468;GO:0006479;GO:0006508;GO:0006606;GO:0006629;GO:0006811;GO:0006897;GO:0006915;GO:0006974;GO:0007010;GO:0007015;GO:0007049;GO:0007155;GO:0007165;GO:0007186;GO:0007264;GO:0007283;GO:0007399;GO:0007420;GO:0007507;GO:0007517;GO:0008017;GO:0008083;GO:0008104;GO:0008143;GO:0008150;GO:0008168;GO:0008233;GO:0008266;GO:0008270;GO:0008276;GO:0008284;GO:0008285;GO:0008289;GO:0008360;GO:0008380;GO:0009653;GO:0009887;GO:0009986;GO:0010468;GO:0010494;GO:0010628;GO:0012505;GO:0014069;GO:0015030;GO:0015031;GO:0015629;GO:0016020;GO:0016055;GO:0016301;GO:0016310;GO:0016477;GO:0016491;GO:0016567;GO:0016604;GO:0016607;GO:0016740;GO:0016787;GO:0016887;GO:0017124;GO:0017148;GO:0018149;GO:0019899;GO:0019901;GO:0030030;GO:0030036;GO:0030154;GO:0030216;GO:0030280;GO:0030424;GO:0030425;GO:0031047;GO:0031410;GO:0032259;GO:0032991;GO:0034063;GO:0035064;GO:0035145;GO:0035556;GO:0036396;GO:0036457;GO:0036464;GO:0042393;GO:0042802;GO:0042803;GO:0042995;GO:0043022;GO:0043025;GO:0043065;GO:0043066;GO:0043231;GO:0043484;GO:0043565;GO:0044877;GO:0045087;GO:0045202;GO:0045727;GO:0045892;GO:0045893;GO:0045944;GO:0046540;GO:0046872;GO:0046914;GO:0046982;GO:0048025;GO:0048026;GO:0048255;GO:0048471;GO:0048511;GO:0050804;GO:0051015;GO:0051028;GO:0051260;GO:0051301;GO:0051321;GO:0060090;GO:0060271;GO:0061436;GO:0061630;GO:0062023;GO:0062029;GO:0070062;GO:0070161;GO:0071005;GO:0071013;GO:0072669;GO:0098609;GO:0098978;GO:0106310;GO:0110104;GO:0140693;GO:0140999;GO:1990830;GO:1990837;GO:1990904;micro avg;macro avg;weighted avg;samples avg
{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 1.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 1.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 1.0, 'recall': 1.0, 'f1-score': 1.0, 'support': 2.0};{'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 1.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 1.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 1.0};{'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 1.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 1.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 1.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 1.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 1.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 1.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 1.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 1.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.5, 'recall': 1.0, 'f1-score': 0.6666666666666666, 'support': 1.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0.0};{'precision': 0.034782608695652174, 'recall': 1.0, 'f1-score': 0.06722689075630252, 'support': 16.0};{'precision': 0.034782608695652174, 'recall': 0.06521739130434782, 'f1-score': 0.04492753623188405, 'support': 16.0};{'precision': 0.5625, 'recall': 1.0, 'f1-score': 0.7083333333333333, 'support': 16.0};{'precision': 0.034782608695652174, 'recall': 1.0, 'f1-score': 0.06719276874459333, 'support': 16.0}
